Year,Month,Start Time,Visitor,VisitorPTS,Home,HomePTS,Box Score,OT?,Attend,Notes,Total Points,Winner
2005,december,10:30p,Charlotte Bobcats,93,Los Angeles Clippers,99,Box Score,2OT,14065,,192,Los Angeles Clippers
2005,december,7:00p,New Jersey Nets,97,Cleveland Cavaliers,103,Box Score,,16556,,200,Cleveland Cavaliers
2005,december,7:00p,Milwaukee Bucks,89,Indiana Pacers,86,Box Score,,15251,,175,Milwaukee Bucks
2005,december,8:00p,New York Knicks,88,Memphis Grizzlies,96,Box Score,,15241,,184,Memphis Grizzlies
2005,december,8:00p,Dallas Mavericks,97,Minnesota Timberwolves,87,Box Score,,16235,,184,Dallas Mavericks
2005,december,8:30p,New Orleans Hornets,81,Houston Rockets,89,Box Score,,10923,,170,Houston Rockets
2005,december,9:00p,Golden State Warriors,104,Phoenix Suns,118,Box Score,,14272,,222,Phoenix Suns
2005,december,10:00p,Charlotte Bobcats,92,Sacramento Kings,109,Box Score,,17317,,201,Sacramento Kings
2005,december,7:00p,Minnesota Timberwolves,119,Philadelphia 76ers,84,Box Score,,16393,,203,Minnesota Timberwolves
2005,december,7:00p,Denver Nuggets,111,Washington Wizards,105,Box Score,,16080,,216,Denver Nuggets
2005,december,7:30p,Memphis Grizzlies,97,Atlanta Hawks,89,Box Score,,7271,,186,Memphis Grizzlies
2005,december,7:30p,Toronto Raptors,86,Detroit Pistons,90,Box Score,OT,22076,,176,Detroit Pistons
2005,december,8:00p,Miami Heat,101,Milwaukee Bucks,96,Box Score,,15632,,197,Miami Heat
2005,december,8:00p,New York Knicks,86,New Orleans Hornets,79,Box Score,,12542,,165,New York Knicks
2005,december,8:30p,Cleveland Cavaliers,85,Chicago Bulls,113,Box Score,,15374,,198,Chicago Bulls
2005,december,8:30p,Seattle SuperSonics,102,San Antonio Spurs,96,Box Score,,18797,,198,Seattle SuperSonics
2005,december,9:00p,Orlando Magic,106,Utah Jazz,100,Box Score,,17513,,206,Orlando Magic
2005,december,10:30p,Phoenix Suns,113,Los Angeles Lakers,110,Box Score,,18997,,223,Phoenix Suns
2005,december,8:00p,San Antonio Spurs,80,Houston Rockets,81,Box Score,,16170,,161,Houston Rockets
2005,december,8:30p,Seattle SuperSonics,107,Dallas Mavericks,102,Box Score,,19733,,209,Seattle SuperSonics
2005,december,10:30p,Boston Celtics,87,Portland Trail Blazers,89,Box Score,,15531,,176,Portland Trail Blazers
2005,december,7:00p,Denver Nuggets,101,Toronto Raptors,87,Box Score,,17197,,188,Denver Nuggets
2005,december,7:00p,New York Knicks,104,Washington Wizards,106,Box Score,,16702,,210,Washington Wizards
2005,december,7:30p,Memphis Grizzlies,84,Miami Heat,92,Box Score,,19600,,176,Miami Heat
2005,december,7:30p,New Orleans Hornets,91,New Jersey Nets,94,Box Score,OT,13478,,185,New Jersey Nets
2005,december,8:00p,Philadelphia 76ers,93,Chicago Bulls,88,Box Score,,20823,,181,Philadelphia 76ers
2005,december,8:00p,Atlanta Hawks,88,Detroit Pistons,72,Box Score,,22076,,160,Atlanta Hawks
2005,december,8:00p,Sacramento Kings,105,Minnesota Timberwolves,113,Box Score,,19101,,218,Minnesota Timberwolves
2005,december,8:30p,Indiana Pacers,86,Milwaukee Bucks,95,Box Score,,15906,,181,Milwaukee Bucks
2005,december,9:00p,Charlotte Bobcats,106,Phoenix Suns,115,Box Score,,17105,,221,Phoenix Suns
2005,december,10:30p,Orlando Magic,113,Golden State Warriors,109,Box Score,,15874,,222,Orlando Magic
2005,december,10:30p,Portland Trail Blazers,87,Utah Jazz,92,Box Score,OT,19531,,179,Utah Jazz
2005,december,7:00p,New Jersey Nets,95,Atlanta Hawks,90,Box Score,,8735,,185,New Jersey Nets
2005,december,8:00p,Sacramento Kings,97,Indiana Pacers,92,Box Score,OT,17091,,189,Sacramento Kings
2005,december,8:00p,Detroit Pistons,68,Memphis Grizzlies,72,Box Score,,18119,,140,Memphis Grizzlies
2005,december,8:30p,Minnesota Timberwolves,88,Chicago Bulls,99,Box Score,,20782,,187,Chicago Bulls
2005,december,8:30p,Dallas Mavericks,102,Houston Rockets,78,Box Score,,18189,,180,Dallas Mavericks
2005,december,8:30p,Cleveland Cavaliers,97,San Antonio Spurs,116,Box Score,,18797,,213,San Antonio Spurs
2005,december,10:00p,Boston Celtics,98,Seattle SuperSonics,84,Box Score,,17072,,182,Boston Celtics
2005,december,10:30p,Los Angeles Lakers,89,Los Angeles Clippers,87,Box Score,,19697,,176,Los Angeles Lakers
2005,december,12:00p,Denver Nuggets,96,New York Knicks,107,Box Score,,19763,,203,New York Knicks
2005,december,1:00p,Miami Heat,106,Toronto Raptors,98,Box Score,,19202,,204,Miami Heat
2005,december,1:00p,New Orleans Hornets,69,Washington Wizards,88,Box Score,,13969,,157,Washington Wizards
2005,december,2:00p,Milwaukee Bucks,101,Philadelphia 76ers,107,Box Score,,15764,,208,Philadelphia 76ers
2005,december,8:00p,Utah Jazz,88,Portland Trail Blazers,98,Box Score,,15802,,186,Portland Trail Blazers
2005,december,9:00p,Charlotte Bobcats,87,Golden State Warriors,99,Box Score,,14023,,186,Golden State Warriors
2005,december,9:30p,Orlando Magic,98,Los Angeles Lakers,105,Box Score,,18997,,203,Los Angeles Lakers
2005,december,7:30p,Washington Wizards,83,Miami Heat,106,Box Score,,19600,,189,Miami Heat
2005,december,8:00p,Cleveland Cavaliers,92,Memphis Grizzlies,86,Box Score,,15516,,178,Cleveland Cavaliers
2005,december,8:30p,Dallas Mavericks,94,Chicago Bulls,93,Box Score,,16191,,187,Dallas Mavericks
2005,december,9:00p,Orlando Magic,100,Phoenix Suns,121,Box Score,,14228,,221,Phoenix Suns
2005,december,10:30p,Boston Celtics,134,Los Angeles Clippers,127,Box Score,2OT,16007,,261,Boston Celtics
2005,december,7:00p,New Orleans Hornets,93,Charlotte Bobcats,94,Box Score,OT,13589,,187,Charlotte Bobcats
2005,december,7:00p,Denver Nuggets,102,Philadelphia 76ers,110,Box Score,,15392,,212,Philadelphia 76ers
2005,december,7:30p,Indiana Pacers,108,Atlanta Hawks,97,Box Score,OT,7975,,205,Indiana Pacers
2005,december,7:30p,New York Knicks,87,New Jersey Nets,79,Box Score,,16794,,166,New York Knicks
2005,december,8:00p,Sacramento Kings,89,Milwaukee Bucks,86,Box Score,,13687,,175,Sacramento Kings
2005,december,8:00p,Portland Trail Blazers,89,Minnesota Timberwolves,100,Box Score,,15103,,189,Minnesota Timberwolves
2005,december,8:30p,Golden State Warriors,111,Dallas Mavericks,107,Box Score,,19561,,218,Golden State Warriors
2005,december,9:00p,Los Angeles Clippers,91,Utah Jazz,93,Box Score,,19101,,184,Utah Jazz
2005,december,10:00p,Los Angeles Lakers,93,Seattle SuperSonics,108,Box Score,,17072,,201,Seattle SuperSonics
2005,december,7:00p,Denver Nuggets,100,Boston Celtics,99,Box Score,,15371,,199,Denver Nuggets
2005,december,7:00p,Portland Trail Blazers,88,Cleveland Cavaliers,112,Box Score,,17897,,200,Cleveland Cavaliers
2005,december,7:00p,Minnesota Timberwolves,90,Toronto Raptors,96,Box Score,,16888,,186,Toronto Raptors
2005,december,7:00p,Miami Heat,98,Washington Wizards,93,Box Score,,18234,,191,Miami Heat
2005,december,8:00p,Chicago Bulls,96,Memphis Grizzlies,88,Box Score,,14163,,184,Chicago Bulls
2005,december,8:00p,Golden State Warriors,89,New Orleans Hornets,98,Box Score,,13641,,187,New Orleans Hornets
2005,december,8:00p,Detroit Pistons,94,New York Knicks,93,Box Score,,19763,,187,Detroit Pistons
2005,december,8:30p,Atlanta Hawks,69,Houston Rockets,92,Box Score,,9960,,161,Houston Rockets
2005,december,8:30p,Orlando Magic,91,San Antonio Spurs,94,Box Score,,17384,,185,San Antonio Spurs
2005,december,10:30p,Utah Jazz,86,Phoenix Suns,108,Box Score,,14908,,194,Phoenix Suns
2005,december,8:00p,Cleveland Cavaliers,69,Detroit Pistons,81,Box Score,,22076,,150,Detroit Pistons
2005,december,8:30p,Milwaukee Bucks,77,Chicago Bulls,85,Box Score,,14403,,162,Chicago Bulls
2005,december,10:30p,Los Angeles Lakers,115,Sacramento Kings,99,Box Score,,17317,,214,Los Angeles Lakers
2005,december,7:00p,Toronto Raptors,86,Indiana Pacers,89,Box Score,,15357,,175,Indiana Pacers
2005,december,7:00p,New York Knicks,113,Philadelphia 76ers,107,Box Score,OT,19286,,220,New York Knicks
2005,december,7:30p,Portland Trail Blazers,100,Atlanta Hawks,84,Box Score,,9227,,184,Portland Trail Blazers
2005,december,7:30p,Utah Jazz,106,Boston Celtics,114,Box Score,,15504,,220,Boston Celtics
2005,december,8:00p,New Jersey Nets,84,Memphis Grizzlies,89,Box Score,,18119,,173,Memphis Grizzlies
2005,december,8:00p,Denver Nuggets,100,Miami Heat,107,Box Score,,19984,,207,Miami Heat
2005,december,8:00p,Los Angeles Clippers,86,Minnesota Timberwolves,113,Box Score,,18371,,199,Minnesota Timberwolves
2005,december,8:00p,San Antonio Spurs,83,New Orleans Hornets,67,Box Score,,13071,,150,San Antonio Spurs
2005,december,8:30p,Golden State Warriors,83,Houston Rockets,100,Box Score,,14452,,183,Houston Rockets
2005,december,10:30p,Washington Wizards,120,Los Angeles Lakers,116,Box Score,OT,18212,,236,Washington Wizards
2005,december,10:30p,Phoenix Suns,112,Seattle SuperSonics,110,Box Score,,17072,,222,Phoenix Suns
2005,december,7:00p,Houston Rockets,100,Charlotte Bobcats,101,Box Score,OT,17320,,201,Charlotte Bobcats
2005,december,7:00p,Denver Nuggets,95,Orlando Magic,117,Box Score,,15531,,212,Orlando Magic
2005,december,7:30p,Boston Celtics,114,Cleveland Cavaliers,107,Box Score,OT,18904,,221,Boston Celtics
2005,december,7:30p,Portland Trail Blazers,75,Detroit Pistons,74,Box Score,,22076,,149,Portland Trail Blazers
2005,december,8:30p,Indiana Pacers,71,Chicago Bulls,85,Box Score,,19474,,156,Chicago Bulls
2005,december,8:30p,Atlanta Hawks,68,Dallas Mavericks,90,Box Score,,20068,,158,Dallas Mavericks
2005,december,8:30p,Philadelphia 76ers,116,Milwaukee Bucks,97,Box Score,,16839,,213,Philadelphia 76ers
2005,december,8:30p,Golden State Warriors,85,San Antonio Spurs,104,Box Score,,17467,,189,San Antonio Spurs
2005,december,9:00p,Washington Wizards,96,Phoenix Suns,110,Box Score,,16948,,206,Phoenix Suns
2005,december,3:00p,Utah Jazz,93,New York Knicks,94,Box Score,,19763,,187,New York Knicks
2005,december,3:00p,New Jersey Nets,99,Toronto Raptors,110,Box Score,,16938,,209,Toronto Raptors
2005,december,6:00p,Orlando Magic,107,Miami Heat,117,Box Score,,20128,,224,Miami Heat
2005,december,9:00p,New Orleans Hornets,71,Sacramento Kings,107,Box Score,,17317,,178,Sacramento Kings
2005,december,9:30p,Memphis Grizzlies,92,Los Angeles Clippers,82,Box Score,,16297,,174,Memphis Grizzlies
2005,december,7:00p,Utah Jazz,103,Philadelphia 76ers,101,Box Score,,15642,,204,Utah Jazz
2005,december,8:30p,Portland Trail Blazers,87,Chicago Bulls,92,Box Score,,19023,,179,Chicago Bulls
2005,december,8:30p,Toronto Raptors,102,Houston Rockets,114,Box Score,,14241,,216,Houston Rockets
2005,december,9:00p,Phoenix Suns,107,Denver Nuggets,105,Box Score,,19609,,212,Phoenix Suns
2005,december,10:30p,Washington Wizards,103,Golden State Warriors,101,Box Score,,15161,,204,Washington Wizards
2005,december,10:30p,Memphis Grizzlies,82,Los Angeles Lakers,72,Box Score,,18997,,154,Memphis Grizzlies
2005,december,7:00p,New Jersey Nets,94,Charlotte Bobcats,91,Box Score,,11358,,185,New Jersey Nets
2005,december,7:00p,Minnesota Timberwolves,97,Cleveland Cavaliers,107,Box Score,,19094,,204,Cleveland Cavaliers
2005,december,7:30p,Boston Celtics,100,Miami Heat,108,Box Score,,20146,,208,Miami Heat
2005,december,7:30p,Dallas Mavericks,123,New York Knicks,94,Box Score,,19763,,217,Dallas Mavericks
2005,december,10:00p,Washington Wizards,93,Sacramento Kings,104,Box Score,,17317,,197,Sacramento Kings
2005,december,10:30p,New Orleans Hornets,91,Los Angeles Clippers,100,Box Score,OT,13034,,191,Los Angeles Clippers
2005,december,7:00p,New York Knicks,109,Boston Celtics,114,Box Score,,15655,,223,Boston Celtics
2005,december,7:00p,Philadelphia 76ers,102,Indiana Pacers,90,Box Score,,15412,,192,Philadelphia 76ers
2005,december,7:00p,San Antonio Spurs,87,Orlando Magic,93,Box Score,,16325,,180,Orlando Magic
2005,december,7:00p,Utah Jazz,86,Toronto Raptors,98,Box Score,,17479,,184,Toronto Raptors
2005,december,7:30p,Dallas Mavericks,100,Atlanta Hawks,113,Box Score,,12765,,213,Atlanta Hawks
2005,december,7:30p,Chicago Bulls,89,Detroit Pistons,82,Box Score,,22076,,171,Chicago Bulls
2005,december,7:30p,Cleveland Cavaliers,90,New Jersey Nets,92,Box Score,,16327,,182,New Jersey Nets
2005,december,8:00p,Portland Trail Blazers,104,Milwaukee Bucks,95,Box Score,,13789,,199,Portland Trail Blazers
2005,december,8:30p,Charlotte Bobcats,90,Houston Rockets,87,Box Score,,13655,,177,Charlotte Bobcats
2005,december,10:00p,Memphis Grizzlies,99,Golden State Warriors,109,Box Score,,15389,,208,Golden State Warriors
2005,december,10:00p,Denver Nuggets,83,Seattle SuperSonics,98,Box Score,,17072,,181,Seattle SuperSonics
2005,december,10:30p,New Orleans Hornets,89,Los Angeles Lakers,101,Box Score,,18477,,190,Los Angeles Lakers
2005,december,8:00p,Minnesota Timberwolves,82,San Antonio Spurs,96,Box Score,,18797,,178,San Antonio Spurs
2005,december,9:00p,Memphis Grizzlies,102,Phoenix Suns,109,Box Score,,17422,,211,Phoenix Suns
2005,december,10:30p,Miami Heat,109,Sacramento Kings,107,Box Score,,17317,,216,Miami Heat
2005,december,12:30p,Detroit Pistons,98,Indiana Pacers,93,Box Score,,18345,,191,Detroit Pistons
2005,december,3:00p,Miami Heat,104,Los Angeles Lakers,102,Box Score,OT,18997,,206,Miami Heat
2005,december,1:00p,Charlotte Bobcats,82,New York Knicks,91,Box Score,,19763,,173,New York Knicks
2005,december,7:00p,New Orleans Hornets,91,Cleveland Cavaliers,100,Box Score,,20562,,191,Cleveland Cavaliers
2005,december,7:00p,Chicago Bulls,92,Milwaukee Bucks,99,Box Score,,15738,,191,Milwaukee Bucks
2005,december,7:00p,Boston Celtics,90,San Antonio Spurs,107,Box Score,,17541,,197,San Antonio Spurs
2005,december,8:00p,Washington Wizards,74,Minnesota Timberwolves,109,Box Score,,16433,,183,Minnesota Timberwolves
2005,december,8:00p,Toronto Raptors,94,Phoenix Suns,106,Box Score,,18422,,200,Phoenix Suns
2005,december,8:30p,Los Angeles Clippers,79,Houston Rockets,96,Box Score,,16548,,175,Houston Rockets
2005,december,9:00p,Dallas Mavericks,102,Denver Nuggets,88,Box Score,,19099,,190,Dallas Mavericks
2005,december,9:00p,Golden State Warriors,98,Sacramento Kings,94,Box Score,,17317,,192,Golden State Warriors
2005,december,7:00p,New Orleans Hornets,82,Indiana Pacers,100,Box Score,,16930,,182,Indiana Pacers
2005,december,7:00p,New York Knicks,119,Orlando Magic,111,Box Score,,17283,,230,New York Knicks
2005,december,7:00p,Charlotte Bobcats,87,Washington Wizards,106,Box Score,,16322,,193,Washington Wizards
2005,december,7:30p,New Jersey Nets,90,Detroit Pistons,100,Box Score,OT,22076,,190,Detroit Pistons
2005,december,7:30p,Atlanta Hawks,102,Miami Heat,116,Box Score,,20291,,218,Miami Heat
2005,december,8:00p,Los Angeles Clippers,76,Memphis Grizzlies,96,Box Score,,15273,,172,Memphis Grizzlies
2005,december,9:00p,Seattle SuperSonics,98,Utah Jazz,88,Box Score,,19911,,186,Seattle SuperSonics
2005,december,10:00p,Philadelphia 76ers,111,Portland Trail Blazers,104,Box Score,,18024,,215,Philadelphia 76ers
2005,december,10:30p,Denver Nuggets,101,Golden State Warriors,104,Box Score,,16819,,205,Golden State Warriors
2005,december,7:30p,Cleveland Cavaliers,111,Atlanta Hawks,102,Box Score,,19445,,213,Cleveland Cavaliers
2005,december,8:00p,Houston Rockets,87,Milwaukee Bucks,115,Box Score,,17049,,202,Milwaukee Bucks
2005,december,8:30p,New Jersey Nets,84,Chicago Bulls,80,Box Score,,22903,,164,New Jersey Nets
2005,december,8:30p,Boston Celtics,94,Dallas Mavericks,113,Box Score,,20499,,207,Dallas Mavericks
2005,december,8:30p,Phoenix Suns,94,San Antonio Spurs,115,Box Score,,18797,,209,San Antonio Spurs
2005,december,10:00p,Philadelphia 76ers,114,Seattle SuperSonics,107,Box Score,,17072,,221,Philadelphia 76ers
2005,december,10:30p,Toronto Raptors,99,Los Angeles Lakers,117,Box Score,,18997,,216,Los Angeles Lakers
2005,december,7:00p,Indiana Pacers,74,Charlotte Bobcats,71,Box Score,,13483,,145,Indiana Pacers
2005,december,7:00p,Houston Rockets,98,Cleveland Cavaliers,87,Box Score,,20562,,185,Houston Rockets
2005,december,7:00p,Milwaukee Bucks,111,Orlando Magic,105,Box Score,,14438,,216,Milwaukee Bucks
2005,december,7:00p,Detroit Pistons,107,Washington Wizards,105,Box Score,,20173,,212,Detroit Pistons
2005,december,7:30p,Minnesota Timberwolves,87,New York Knicks,100,Box Score,,19763,,187,New York Knicks
2005,december,8:00p,Boston Celtics,109,Memphis Grizzlies,117,Box Score,,18119,,226,Memphis Grizzlies
2005,december,8:00p,Phoenix Suns,107,New Orleans Hornets,96,Box Score,,16905,,203,Phoenix Suns
2005,december,10:30p,Toronto Raptors,105,Golden State Warriors,111,Box Score,,15279,,216,Golden State Warriors
2005,december,10:30p,Utah Jazz,90,Los Angeles Clippers,101,Box Score,,17481,,191,Los Angeles Clippers
2005,december,2:00p,Seattle SuperSonics,94,Atlanta Hawks,79,Box Score,,13336,,173,Seattle SuperSonics
2005,december,7:30p,Indiana Pacers,96,New Jersey Nets,83,Box Score,,20174,,179,Indiana Pacers
2005,december,8:00p,Miami Heat,89,Detroit Pistons,78,Box Score,,22076,,167,Miami Heat
2005,december,10:30p,San Antonio Spurs,114,Portland Trail Blazers,80,Box Score,,18677,,194,San Antonio Spurs
2005,december,3:00p,Washington Wizards,103,Boston Celtics,108,Box Score,,15774,,211,Boston Celtics
2005,december,7:00p,Seattle SuperSonics,103,Charlotte Bobcats,97,Box Score,,13696,,200,Seattle SuperSonics
2005,december,8:00p,Philadelphia 76ers,92,Denver Nuggets,97,Box Score,,19099,,189,Denver Nuggets
2005,december,8:00p,Sacramento Kings,109,Utah Jazz,102,Box Score,,19911,,211,Sacramento Kings
2005,december,9:30p,San Antonio Spurs,98,Los Angeles Clippers,79,Box Score,,17115,,177,San Antonio Spurs
2005,december,10:00p,Milwaukee Bucks,90,Houston Rockets,105,Box Score,,16194,,195,Houston Rockets
2005,january,7:30p,Charlotte Bobcats,90,Miami Heat,113,Box Score,,20281,,203,Miami Heat
2005,january,7:30p,New Jersey Nets,93,New York Knicks,87,Box Score,,19763,,180,New Jersey Nets
2005,january,8:00p,Memphis Grizzlies,104,Minnesota Timberwolves,95,Box Score,,16577,,199,Memphis Grizzlies
2005,january,8:30p,Orlando Magic,90,Chicago Bulls,105,Box Score,,20763,,195,Chicago Bulls
2005,january,10:00p,Golden State Warriors,88,Portland Trail Blazers,97,Box Score,,16002,,185,Portland Trail Blazers
2005,january,12:00p,Atlanta Hawks,101,Washington Wizards,104,Box Score,,14114,,205,Washington Wizards
2005,january,3:30p,Philadelphia 76ers,83,Los Angeles Clippers,89,Box Score,,16113,,172,Los Angeles Clippers
2005,january,6:00p,Boston Celtics,88,Detroit Pistons,100,Box Score,,22076,,188,Detroit Pistons
2005,january,8:00p,Portland Trail Blazers,98,Phoenix Suns,117,Box Score,,18166,,215,Phoenix Suns
2005,january,8:30p,Milwaukee Bucks,104,Dallas Mavericks,123,Box Score,,20067,,227,Dallas Mavericks
2005,january,8:30p,Utah Jazz,80,Houston Rockets,99,Box Score,,14574,,179,Houston Rockets
2005,january,9:00p,San Antonio Spurs,81,Sacramento Kings,86,Box Score,,17317,,167,Sacramento Kings
2005,january,9:30p,Denver Nuggets,91,Los Angeles Lakers,99,Box Score,,18997,,190,Los Angeles Lakers
2005,january,7:00p,New Orleans Hornets,90,Boston Celtics,108,Box Score,,13002,,198,Boston Celtics
2005,january,7:00p,Cleveland Cavaliers,94,Charlotte Bobcats,83,Box Score,,12690,,177,Cleveland Cavaliers
2005,january,7:00p,Orlando Magic,94,Toronto Raptors,105,Box Score,,15782,,199,Toronto Raptors
2005,january,7:30p,Seattle SuperSonics,98,Miami Heat,96,Box Score,,20284,,194,Seattle SuperSonics
2005,january,8:00p,Utah Jazz,82,Memphis Grizzlies,92,Box Score,,14293,,174,Memphis Grizzlies
2005,january,8:30p,Detroit Pistons,87,Chicago Bulls,80,Box Score,,18523,,167,Detroit Pistons
2005,january,9:00p,Los Angeles Clippers,102,Denver Nuggets,98,Box Score,,14817,,200,Los Angeles Clippers
2005,january,10:30p,Philadelphia 76ers,112,Golden State Warriors,104,Box Score,,16629,,216,Philadelphia 76ers
2005,january,7:00p,Milwaukee Bucks,99,Indiana Pacers,116,Box Score,,14738,,215,Indiana Pacers
2005,january,7:00p,New Jersey Nets,88,Washington Wizards,112,Box Score,,14011,,200,Washington Wizards
2005,january,7:30p,Sacramento Kings,105,New York Knicks,98,Box Score,,19763,,203,Sacramento Kings
